Biceps_X,Biceps_Y,Biceps_Z
2.19,-22.87,124.0
10.69,-28.81,198.38
8.81,-29.75,193.81
9.06,7.19,85.31
58.31,1.88,99.69
14.25,-31.69,199.94
13.31,-34.31,197.81
2.88,-18.75,134.5
2.81,-21.87,141.94
2.44,-24.06,140.13
0.44,-14.06,85.0
27.25,-7.06,182.5
4.25,-19.56,144.44
7.63,-25.56,176.19
44.31,-27.12,168.13
54.44,-21.19,165.88
9.25,-32.63,174.0
2.94,-15.56,95.12
0.63,-16.69,133.13
72.94,16.25,161.81
85.37,-14.88,155.44
4.0,-20.56,131.44
-58.56,-5.69,123.06
1.63,-13.94,101.87
-18.75,-26.06,152.0
49.63,-26.5,162.5
-16.25,-34.69,153.31
80.69,-13.88,148.38
78.62,-14.69,150.06
81.75,14.13,135.75
7.44,-32.5,174.63
-58.94,-7.5,130.56
-16.12,-21.25,150.94
5.88,-13.75,96.62
-19.19,-31.56,171.94
0.31,-16.62,107.12
76.37,-17.5,162.63
27.06,5.88,87.81
0.5,-20.75,175.25
1.81,-26.31,151.13
31.44,-18.37,157.0
16.19,-16.94,191.44
70.44,-15.75,162.19
9.06,-26.62,159.94
37.94,-22.81,158.56
77.44,2.88,139.81
79.31,4.75,122.25
30.12,-24.94,159.31
-27.75,-21.06,146.06
66.44,-4.69,109.87
81.31,6.5,138.63
-17.81,1.75,91.37
63.88,-17.5,156.69
22.06,-30.12,162.06
1.19,-26.44,142.31
11.94,-14.5,185.81
-63.75,-2.13,120.5
13.25,-33.75,174.88
17.81,-14.44,182.06
10.25,-29.19,196.06
8.44,15.94,89.75
17.69,4.38,88.12
7.0,-27.12,184.13
-21.62,-25.06,148.06
37.0,-2.94,92.06
2.06,-15.75,98.75
75.87,-17.87,159.38
-45.38,-18.25,143.0
3.94,-30.12,154.63
78.56,-13.5,149.94
37.94,10.13,180.44
65.06,-15.13,156.44
-40.19,6.63,98.44
-30.25,-20.19,161.31
3.06,-19.44,117.69
1.81,-17.94,118.87
5.19,-25.56,184.75
4.75,-19.5,176.75
8.38,-31.75,180.5
2.63,-13.81,107.5
42.13,-21.0,155.44
79.12,7.56,123.0
3.0,-24.25,176.19
4.81,-25.12,187.5
4.06,-24.75,134.31
0.88,-10.38,86.06
-1.75,-17.62,101.0
76.25,-14.81,152.75
10.5,-32.13,193.19
2.31,-12.25,100.69
0.56,-9.75,91.5
77.25,-17.87,156.69
41.38,7.38,179.81
38.69,-25.69,162.5
51.69,5.25,187.5
-36.06,-28.69,156.75
1.63,-20.31,138.31
-42.19,-23.19,137.06
10.0,-19.06,181.31
11.0,-29.37,159.81
-9.38,-26.37,151.44
71.12,0.19,108.19
4.38,-18.62,122.5
7.5,-27.06,185.5
64.56,17.62,175.0
2.44,-13.75,100.69
-29.94,-20.31,162.31
9.19,-30.56,196.38
6.38,-27.19,193.69
-26.56,-26.75,168.38
78.87,1.81,121.94
9.19,-29.81,177.69
1.06,-23.19,128.38
8.19,-27.75,187.69
-67.37,-0.25,121.0
6.94,-29.5,167.5
0.63,-8.0,96.94
82.31,9.13,136.94
-47.19,15.06,107.37
6.38,-23.62,182.88
7.06,-35.75,157.38
68.87,17.25,164.25
10.94,-19.75,176.5
10.5,-30.87,186.25
84.87,-13.19,155.06
64.31,2.19,102.81
-30.56,7.31,95.5
3.06,-6.25,93.87
10.31,-35.06,162.13
-43.88,0.19,111.25
-13.69,-17.87,172.5
13.06,-29.81,199.56
3.31,-12.63,91.31
-63.44,-0.37,120.94
-31.0,-25.56,147.5
7.69,-11.75,179.13
3.94,-3.69,90.25
-16.94,-29.12,155.0
81.37,5.19,136.13
-27.94,-25.87,150.25
58.31,-20.44,157.0
69.44,-14.06,156.25
-28.44,14.13,87.31
4.19,-29.69,197.75
3.31,-15.31,108.44
8.31,-30.19,198.56
69.37,1.37,109.44
72.75,-18.87,158.56
6.63,-29.87,183.38
-60.75,-8.19,129.5
6.31,-23.69,176.19
12.25,-34.75,162.44
-51.31,-16.31,132.56
2.31,-18.37,114.12
-57.63,-9.81,127.12
1.69,-25.75,149.5
11.19,-31.19,189.25
3.19,-12.38,86.62
-19.44,-24.37,146.38
14.25,-32.44,198.94
44.44,-30.25,170.56
-15.38,-20.75,170.69
-64.37,-3.13,116.5
82.75,10.25,142.31
52.56,-21.44,166.0
3.19,-34.06,161.69
-57.19,-11.56,129.5
-44.31,-21.25,140.38
11.75,-26.56,196.19
4.88,-23.31,165.81
0.56,-10.0,85.62
62.5,1.37,101.62
48.0,-2.94,95.12
-2.19,-31.37,154.81
15.13,-26.44,161.25
-6.88,-22.75,178.5
58.31,-15.63,156.88
12.94,-33.25,170.88
-5.94,-26.94,157.31
10.06,-26.94,192.94
2.63,-13.44,105.94
11.63,-33.06,196.81
7.94,-33.31,159.38
75.75,14.81,160.38
4.19,-21.81,153.94
-62.88,-4.88,124.87
35.13,-23.5,158.56
59.5,3.5,105.81
21.44,-13.38,186.88
1.0,-14.88,104.94
2.0,-22.69,121.81
-44.5,-5.94,123.37
4.19,-15.19,97.06
22.69,-26.81,161.19
8.06,-27.81,193.38
-63.19,-6.19,123.19
72.56,1.63,101.37
-28.06,-24.62,149.88
79.69,9.63,127.06
20.0,-27.37,160.94
-23.56,8.31,88.75
3.81,-29.81,165.56
38.25,-24.5,162.81
7.25,-30.0,186.38
1.19,-12.88,118.5
43.25,-2.38,93.5
-58.75,-11.0,130.13
-35.38,6.25,99.81
-4.31,-23.0,160.0
-56.63,-10.81,128.06
1.69,-14.13,105.81
-1.44,-16.12,94.12
1.69,-20.31,115.5
17.12,-27.19,154.94
3.0,-22.5,178.69
-16.19,-29.19,155.25
-14.69,-24.31,161.75
76.5,-13.75,158.88
-43.69,-12.31,126.69
3.44,-33.25,158.44
86.12,-14.19,141.69
-20.06,-22.69,151.75
2.38,-28.0,152.63
-55.63,-11.38,134.81
64.75,-16.19,155.25
-46.25,-19.44,139.81
73.75,21.19,156.13
-8.38,-26.5,151.75
3.13,-9.75,89.56
2.5,-19.12,113.12
-9.75,-22.69,158.81
2.56,-23.81,130.5
2.44,-14.31,107.87
64.44,-19.81,156.38
-4.75,2.81,81.94
3.31,-14.44,91.0
-67.0,0.81,114.19
-33.19,-23.44,148.13
80.75,8.88,152.88
22.81,-2.0,87.25
6.94,-30.87,156.94
-1.75,-23.19,160.5
-45.94,-11.75,127.75
39.75,2.94,97.12
-56.13,-11.94,132.75
85.75,-13.25,154.5
-11.63,7.63,86.75
21.25,-31.81,159.13
-49.69,4.94,117.25
52.5,-2.5,99.37
-2.13,-36.5,155.94
41.44,8.0,184.25
7.38,-23.62,183.44
8.31,2.25,84.94
3.19,-22.44,166.94
-50.25,-15.19,131.25
77.31,17.56,163.13
24.81,-29.06,162.25
11.5,2.69,85.56
4.88,-24.69,155.63
25.56,-26.56,163.69
1.25,-25.87,148.19
3.69,-15.19,119.62
1.81,-22.06,148.5
2.5,-24.31,141.31
16.75,-32.69,161.31
6.5,-29.19,190.19
3.19,-14.13,96.0
5.44,-13.75,91.62
56.5,-4.0,106.12
1.69,-22.5,159.06
4.56,-24.62,124.94
3.06,-23.5,121.94
10.44,-30.44,184.06
4.5,-30.87,176.25
8.06,-26.81,180.0
1.81,-13.56,86.12
7.44,-25.31,188.19
7.88,-31.0,182.81
9.19,-28.37,196.06
-55.38,-11.88,136.94
54.38,-0.44,104.81
2.31,-16.81,109.69
3.13,-25.44,174.31
-38.56,-20.69,140.44
46.94,-21.25,159.38
7.69,-31.12,161.75
70.31,4.81,127.0
86.75,-16.12,152.75
85.31,-15.94,152.13
5.56,-33.5,179.38
-24.81,-23.37,144.25
74.19,-14.94,184.75
-33.0,-28.0,145.81
3.0,-11.25,93.31
-22.31,-27.0,151.81
51.13,1.88,96.31
2.75,-23.25,162.81
-41.88,-8.25,123.31
-1.75,-30.5,155.06
40.69,5.75,185.44
29.94,-2.44,174.19
-44.63,-12.19,122.5
6.5,-28.56,174.63
-40.38,1.56,103.25
9.13,-27.87,181.19
9.0,-25.87,193.88
8.75,-29.69,193.56
83.19,-14.06,148.81
3.06,-19.81,116.19
65.87,-0.63,95.5
4.06,-13.13,91.56
29.25,-25.12,159.31
-57.94,-5.88,123.56
1.56,-20.69,145.13
8.31,-35.25,161.69
-13.31,-32.56,150.31
70.56,4.0,107.87
40.94,-4.75,92.44
11.75,-31.06,187.69
58.94,4.31,105.37
2.0,-22.56,155.44
-31.56,-24.31,147.5
1.19,-21.81,178.13
-24.75,-27.94,164.5
-4.19,-17.81,177.13
79.06,4.94,134.38
-16.19,-31.81,150.06
43.56,5.81,184.44
-60.38,-8.5,130.0
-12.38,-32.25,154.5
-32.38,-29.06,146.0
33.25,-3.19,170.44
90.19,-9.06,147.0
-44.63,1.88,107.0
-62.69,-3.88,120.75
25.81,-4.56,187.06
10.06,-34.25,189.69
6.38,-33.5,157.69
7.44,5.38,89.44
0.63,-23.19,125.62
24.06,-34.5,165.94
5.81,-28.25,156.38
11.06,-28.44,197.5
-46.25,-5.56,115.69
-40.0,-17.19,139.94
8.75,-26.12,183.75
92.81,-9.63,146.31
33.44,2.44,181.5
-20.25,7.19,89.37
50.94,0.44,97.06
8.94,-30.62,153.13
0.81,-14.38,85.5
35.69,-4.63,93.56
3.0,-12.94,100.69
-15.94,-26.31,169.06
-13.56,2.38,89.81
77.81,-17.31,161.31
68.06,-11.0,160.31
-60.81,-3.31,125.06
16.87,-32.0,161.81
-46.81,-7.56,134.88
6.69,-26.0,161.25
-28.25,-29.87,148.0
12.0,-34.56,156.38
48.25,-4.06,94.12
66.69,-20.62,161.31
-31.69,-23.81,155.0
54.81,6.38,186.31
9.13,-30.81,166.13
1.37,-14.63,96.25
5.94,-28.44,157.56
77.75,14.0,155.25
-44.38,-24.56,138.94
-41.81,-18.37,136.69
0.94,-19.81,106.87
1.06,-26.87,146.31
4.38,-16.69,103.56
9.75,-29.5,191.81
8.81,-29.69,159.56
34.56,-23.81,157.44
-58.75,-7.94,129.88
69.5,14.44,177.13
-53.88,-13.44,135.88
-8.44,-20.5,151.56
59.56,11.63,184.94
8.94,-33.56,179.31
2.56,-28.12,154.56
81.25,12.94,140.81
-43.44,-9.63,132.81
0.75,-19.25,161.81
3.94,-26.5,134.31
1.56,-20.56,142.31
-12.88,-34.75,150.88
19.94,-13.94,181.38
9.69,-26.87,192.5
16.87,-0.31,86.12
3.0,-13.81,96.81
27.62,-28.0,160.88
-40.31,-23.0,141.38
10.0,-27.5,198.25
0.44,-16.37,94.44
80.5,-12.69,156.75
9.19,-30.56,195.88
-53.25,-9.69,130.38
-0.37,-25.69,171.13
8.5,-27.81,180.0
12.06,1.19,85.19
3.94,-13.88,96.19
-44.06,-8.75,131.0
-43.63,-24.94,139.5
88.69,-9.5,151.31
51.56,-24.06,168.0
6.31,-29.94,174.94
3.06,-28.87,147.75
12.44,-18.69,177.06
-31.37,5.44,94.87
3.81,-22.12,115.19
10.0,-13.94,171.44
79.19,-14.06,156.19
-47.06,-9.31,130.25
0.12,-18.12,168.38
7.25,-26.81,180.75
-47.19,-16.75,137.88
1.31,-12.88,88.12
75.87,4.81,119.31
0.75,-24.31,154.0
79.94,7.81,124.56
73.94,6.25,112.87
12.94,-30.44,194.5
-22.06,7.19,90.94
9.06,-35.69,157.81
0.63,-14.19,87.19
29.31,-7.5,188.31
83.75,-15.0,148.81
2.63,-26.44,137.88
53.19,11.5,180.19
70.69,-13.38,152.56
1.94,-19.37,118.5
47.0,-21.5,161.88
7.94,-27.81,162.0
2.19,-20.56,118.0
2.69,-21.69,131.63
0.81,-12.88,97.87
23.12,-6.25,93.5
90.37,-12.75,147.81
41.13,2.81,97.25
8.38,-26.94,193.25
0.75,-10.44,89.19
-41.25,-17.25,135.31
4.13,-25.31,178.75
2.5,-23.06,134.69
-40.69,-10.31,133.31
3.38,-26.87,158.88
49.06,-4.06,97.37
24.94,-28.87,159.75
23.5,-11.31,186.63
-3.38,-26.44,155.69
0.0,-29.62,180.75
64.25,-12.0,161.88
2.13,-15.5,106.0
-0.12,-21.37,114.44
4.88,-25.56,189.63
70.19,9.06,162.13
-17.0,6.44,83.94
-49.69,7.31,114.62
74.62,-14.69,158.19
50.56,7.5,180.06
62.5,-1.94,106.81
-15.25,-27.87,162.5
20.5,-24.75,156.56
-7.44,-35.88,155.13
-24.69,-26.81,150.13
-26.75,-23.75,161.25
10.25,-28.62,194.56
-54.63,-13.06,133.88
12.31,-31.37,189.56
-17.12,-23.0,153.56
-0.63,-16.87,96.37
77.44,10.81,148.88
-23.06,-29.44,161.31
63.5,-0.44,104.37
59.25,-17.5,163.13
-56.13,-11.06,134.25
75.12,-19.0,151.19
6.88,-26.75,186.75
-35.38,5.75,97.12
-62.94,-6.13,128.25
-0.88,-15.81,105.12
1.12,-14.38,95.06
-46.38,0.88,112.69
76.69,5.31,121.06
50.25,-3.88,97.56
22.31,-19.62,156.19
-23.37,-31.19,168.44
-55.81,-2.44,129.19
3.81,-7.5,93.06
54.81,-1.5,97.5
-30.94,6.81,95.44
68.5,13.44,176.81
4.94,-13.13,89.81
73.06,-0.75,117.94
-0.94,-9.69,103.25
8.56,-30.56,188.56
9.06,-29.62,194.69
11.5,-28.69,198.75
70.19,-1.06,113.69
-44.25,0.06,109.62
3.56,-17.31,123.87
48.88,12.19,186.56
-20.75,-33.63,155.31
71.87,0.63,111.75
65.31,2.44,103.69
-24.31,4.44,91.87
-33.44,-24.5,147.38
92.5,-9.56,144.5
2.25,-15.13,111.5
6.56,-30.25,177.19
-32.13,-19.62,153.75
73.06,-13.06,151.44
65.75,5.31,105.0
55.38,-3.38,97.37
63.0,-2.25,106.12
-0.69,-13.31,89.19
2.5,-17.19,93.56
-41.44,2.69,106.31
-48.38,-17.44,139.0
-38.13,6.0,100.62
30.12,-22.94,158.25
77.81,1.44,118.12
74.81,2.38,123.62
58.25,-22.81,163.94
-66.0,-3.81,124.87
-33.88,-29.87,146.69
7.56,1.81,86.31
75.06,2.75,104.69
0.75,-12.94,89.19
-46.13,-0.12,107.69
79.56,7.94,128.94
8.06,-29.56,197.69
8.44,-26.94,171.69
-11.75,-28.69,170.88
54.19,-21.25,157.31
59.94,-4.56,104.0
84.5,-16.87,153.19
-58.88,-11.0,131.06
-0.69,-13.19,99.94
74.94,-2.81,117.62
34.19,-32.56,167.63
12.88,-32.69,195.0
-20.37,-27.69,148.94
3.13,-22.56,165.75
68.87,-19.25,163.38
20.44,-2.88,87.44
7.94,-13.19,85.75
63.13,15.81,167.56
6.13,-31.94,191.31
-18.75,-16.19,163.94
-48.63,-12.19,130.94
80.44,-17.0,156.75
6.63,-34.25,178.63
3.06,-21.69,139.56
1.31,-18.25,124.25
77.25,15.69,152.56
-12.38,5.06,86.12
15.94,-20.62,186.5
-62.38,-6.19,127.06
-46.5,9.25,110.25
8.56,-31.5,169.88
10.63,-26.37,192.38
0.0,-19.81,111.87
-41.13,4.88,101.94
8.0,-17.0,180.19
0.75,-24.25,129.06
13.06,-33.06,196.19
3.31,-23.5,125.31
34.13,3.63,189.38
1.25,-19.31,126.0
-1.63,-19.69,159.94
-39.88,-21.19,142.81
76.81,15.06,157.31
8.88,-33.38,193.44
64.5,-13.31,160.88
-61.94,-6.06,121.56
-43.25,-13.31,132.06
-21.44,-19.87,167.75
50.38,-18.31,158.81
73.0,-17.94,155.5
79.94,7.88,135.31
-62.31,0.56,124.06
3.44,-12.56,94.0
-43.0,-18.19,142.31
3.81,-21.81,142.5
80.94,11.25,147.88
9.88,-27.0,197.31
33.81,-28.81,160.31
4.69,-21.75,163.44
31.31,2.13,90.56
0.75,-15.38,100.0
-46.75,3.06,108.69
-37.69,5.88,98.94
9.69,-30.19,195.25
0.12,-13.56,118.31
1.5,-21.56,118.56
-5.75,-22.94,165.13
9.06,-25.94,194.38
44.25,4.38,97.37
2.44,-20.81,178.56
2.44,-14.69,100.69
74.5,-15.31,152.81
13.75,-32.75,198.13
-44.5,-19.81,135.56
86.94,-12.81,179.0
81.19,9.56,140.88
32.75,-3.81,94.06
-36.19,-23.87,156.75
10.44,-26.31,191.88
69.94,0.0,110.0
-25.37,-30.25,145.5
-47.38,-20.37,137.25
-21.87,-25.69,152.69
-13.63,-27.0,153.38
9.25,-28.5,191.19
-19.12,-34.0,155.88
4.63,-26.62,180.88
28.06,-28.5,160.44
-42.38,-23.06,151.94
2.63,-20.75,134.56
5.88,-25.5,184.88
-4.5,7.94,88.44
53.81,-7.13,92.44
17.37,-2.88,89.62
2.19,-21.25,130.0
2.88,-27.19,149.25
66.94,10.38,177.63
10.25,-29.25,193.94
-44.69,-5.63,127.94
1.5,-12.69,87.69
-31.12,-26.37,164.06
65.19,5.5,170.94
16.81,-24.37,156.06
23.25,1.31,87.5
-48.38,4.13,116.87
-14.38,-27.25,170.13
36.13,1.19,174.75
8.31,-29.19,192.31
-45.56,-21.12,134.69
78.44,-0.5,125.25
-18.12,12.81,92.44
73.06,-17.0,155.69
-66.37,-1.69,117.31
-34.88,-19.75,151.69
54.69,-29.44,172.06
11.44,5.63,87.87
3.69,-18.5,117.81
-44.5,-15.44,143.81
5.44,-27.25,146.19
6.06,-25.75,174.13
28.06,2.31,94.69
1.37,-20.56,133.94
6.81,-29.62,152.56
-59.44,-4.81,126.87
-10.56,-13.75,168.81
6.0,-13.5,95.75
-56.94,-9.63,126.94
-21.75,-27.5,151.06
-21.87,12.88,90.25
28.81,-26.12,162.06
-34.5,-22.44,145.31
8.13,-30.81,188.5
2.94,-24.5,171.94
1.0,-17.06,136.75
5.56,-28.19,186.94
8.38,-30.62,187.63
0.75,-19.87,114.94
-1.88,-21.87,166.69
-0.25,-14.69,86.5
7.25,-26.44,161.5
-9.25,-13.38,169.38
86.44,-17.75,146.63
38.56,-16.94,158.13
5.38,-28.5,157.63
33.69,-24.19,159.19
-40.0,7.69,102.56
2.88,-14.81,99.0
86.56,-13.44,178.13
5.94,-25.5,154.31
40.06,0.56,93.44
83.25,-12.75,181.38
54.38,11.75,184.94
-37.13,-23.25,144.19
13.19,-33.19,160.56
6.5,-24.62,155.88
-53.94,-15.13,132.06
4.38,-19.0,124.06
-19.25,-20.12,149.94
16.69,-0.81,80.31
5.63,-27.25,191.31
1.19,-22.87,127.69
-22.81,-24.69,147.63
11.94,-29.19,157.31
65.37,15.25,175.13
9.44,-27.31,196.5
-58.94,-11.31,127.94
-26.06,4.31,92.19
-14.94,8.31,87.69
3.06,-13.5,89.81
-2.63,-33.38,157.69
22.19,-3.0,87.75
79.69,6.94,127.69
8.75,-30.62,158.38
0.75,-14.5,85.62
67.12,8.06,158.13
-20.87,-19.37,149.31
-27.75,3.25,95.25
30.94,-3.06,90.44
-65.87,-0.06,115.06
-18.0,-25.94,160.31
2.06,-9.13,90.62
5.75,-27.94,153.44
75.37,-14.75,157.25
-1.63,7.25,87.0
-43.06,-9.88,131.75
73.5,1.56,112.0
-48.63,-4.75,116.87
38.31,-27.69,160.69
-24.06,-20.81,152.56
2.56,-26.06,136.31
1.63,-19.81,145.31
2.06,-21.06,124.87
81.06,7.69,141.38
7.75,-30.69,164.0
22.37,-3.0,87.75
43.81,-22.81,163.06
7.19,-27.37,189.44
-11.94,-27.75,169.63
82.19,-13.44,155.31
26.5,-26.56,158.25
4.94,-30.81,184.81
2.31,-17.75,97.5
4.25,-28.56,163.31
-41.31,-16.62,144.19
-10.25,1.5,89.31
-24.5,-28.94,149.38
-27.75,-18.87,153.0
9.63,-30.0,178.38
8.38,-10.69,179.81
-8.31,-35.69,154.94
-27.62,-23.75,151.75
6.75,-30.06,178.31
-60.63,-9.25,125.0
-28.25,-27.5,148.06
3.56,-31.94,158.44
58.25,-20.75,165.63
-41.44,6.81,104.12
14.13,-32.0,161.31
79.19,-8.38,151.44
-60.38,-9.38,127.44
-26.19,-17.37,146.56
2.13,-23.94,125.69
-0.25,13.13,87.5
-50.81,-4.81,132.88
-19.31,7.63,88.87
-18.62,11.13,91.0
5.25,-25.69,191.75
8.25,-32.88,191.06
3.31,-19.56,126.5
10.19,-31.87,197.31
3.94,-26.25,133.0
35.5,4.94,89.69
63.75,11.75,183.19
39.69,-3.88,91.19
9.25,-28.5,191.63
-45.56,-6.25,116.06
-28.75,-20.69,161.56
9.75,-30.87,170.38
71.94,-0.12,111.0
-17.19,-33.63,150.13
0.44,-15.56,92.37
8.56,-30.87,179.5
5.63,-31.25,187.5
69.62,4.13,124.5
7.44,-27.19,191.0
-21.12,-26.0,173.06
27.75,-2.88,182.31
4.0,-22.06,117.25
1.5,-9.88,89.56
71.69,-18.25,157.44
2.94,-19.87,140.0
5.63,-27.94,151.13
14.13,-32.63,197.81
-29.25,-24.5,162.75
-33.69,-16.56,143.31
38.25,-6.88,89.31
0.88,-17.69,141.63
-56.0,-12.75,128.75
-62.06,-5.56,125.87
-29.69,8.69,93.37
2.69,-23.12,131.38
0.44,-20.06,120.0
-26.69,-27.81,150.94
44.5,1.37,94.37
-25.62,-28.62,147.75
84.44,-12.56,153.88
2.69,-21.12,110.75
26.81,-32.31,159.06
1.31,-23.06,167.13
-11.75,7.13,89.31
21.62,7.19,86.94
-33.13,7.19,92.37
75.75,1.56,115.31
70.5,0.81,119.06
63.06,-17.12,154.5
1.63,-16.62,102.62
78.62,-17.37,158.44
73.69,5.81,118.69
5.19,-25.12,181.88
-65.5,-2.06,120.5
-44.06,-13.94,125.94
86.19,-17.87,146.69
1.63,-24.19,136.31
-3.81,-23.56,176.81
-1.69,-24.31,127.44
80.44,17.37,144.38
60.56,-2.69,106.75
4.5,-10.81,94.37
-25.37,-28.81,149.0
-57.69,-11.19,134.0
-22.69,-22.31,149.81
-40.31,-16.12,132.06
-46.44,-5.31,120.62
71.56,0.0,117.56
5.0,-25.56,190.69
2.06,-22.56,156.94
-42.63,-19.75,142.06
-10.63,-27.62,154.06
44.31,-5.81,88.37
-47.25,-19.62,135.88
-12.31,-31.06,152.5
4.25,-23.62,176.31
4.0,-25.75,153.13
1.63,-26.31,141.06
-31.0,9.63,91.75
1.94,-27.81,160.69
66.69,-19.56,155.94
3.38,-27.87,160.19
31.56,-2.5,90.5
77.56,14.5,144.38
82.69,11.31,134.56
3.06,-21.94,133.63
4.13,-28.44,165.5
53.0,-23.56,167.56
6.19,-27.25,186.31
-47.69,-17.19,133.06
63.75,-22.75,171.88
66.06,12.13,183.06
31.37,-0.63,182.5
6.5,-28.87,193.31
-3.94,-36.56,155.69
-40.0,1.37,105.06
7.38,-32.06,155.25
66.19,12.5,181.0
11.88,-16.19,172.13
-55.19,-12.81,133.44
9.31,-32.25,192.81
-36.44,-22.5,145.31
1.37,-13.5,92.75
11.19,-28.56,198.0
2.44,-11.81,87.12
-8.63,-32.94,155.81
-21.75,-28.94,162.31
73.06,12.94,174.56
-14.19,1.06,90.56
-64.5,-2.75,122.81
1.37,-11.69,85.56
-38.88,-24.81,146.69
1.69,-21.06,138.25
-44.25,-22.25,139.56
34.0,-6.75,187.19
6.88,-27.19,188.75
55.44,-4.94,102.94
-17.37,-24.0,158.75
-42.94,-21.31,142.0
10.56,-28.44,159.31
-2.81,-21.81,180.5
6.63,-25.94,187.19
-43.06,-1.0,115.56
-41.5,-19.06,142.94
-49.94,-14.13,136.88
4.19,-21.31,115.75
87.0,-12.69,179.06
1.63,-22.87,141.63
24.0,-13.75,188.75
39.56,8.56,186.38
9.38,-31.81,189.5
68.75,-19.31,164.88
-22.56,4.31,91.37
2.25,-28.31,138.06
80.94,-9.13,153.75
9.25,-27.31,196.13
2.69,3.25,87.31
-57.88,-12.25,129.25
4.38,-27.56,140.69
-9.75,-31.19,153.13
2.31,-17.5,96.44
-60.31,-1.88,127.12
28.0,-28.31,160.06
-51.19,-10.19,129.31
9.63,-29.69,189.38
1.63,-22.31,123.94
4.13,-17.87,132.31
3.13,-6.25,92.12
-66.44,-2.0,116.94
3.63,0.69,85.81
76.75,9.19,129.94
-45.75,-11.25,134.0
-4.38,-32.56,157.13
81.5,-13.94,148.44
0.69,-14.44,85.56
-27.44,7.44,87.94
-45.5,12.0,107.12
-65.69,-1.25,115.94
0.56,-10.31,88.5
67.25,13.06,169.06
-31.12,9.75,94.87
4.63,-12.5,92.0
-48.31,-16.56,141.56
0.19,-19.37,116.0
9.81,-28.19,194.94
-47.06,0.94,107.75
7.25,-30.19,179.75
-63.94,-4.81,124.44
-8.81,-32.5,154.88
42.63,4.44,96.69
6.5,-25.81,159.56
72.31,-0.94,109.94
-56.44,-11.06,135.94
23.87,-5.31,92.06
1.63,-23.31,156.69
65.31,11.31,170.81
27.69,-8.81,188.0
-10.25,-31.69,157.63
29.37,-31.94,159.38
48.63,-24.25,160.19
-3.94,-29.81,157.69
2.63,-23.81,137.06
1.63,-20.31,147.63
0.81,-14.31,177.13
23.37,3.75,91.75
-1.69,-18.81,135.5
12.44,-31.37,190.25
-43.06,1.44,114.62
1.12,-22.69,165.19
77.87,-16.06,154.31
-1.31,-21.94,152.94
5.06,-22.62,168.75
-21.87,-26.31,152.44
0.63,-17.44,99.81
7.63,-29.12,161.31
7.56,-26.62,192.0
22.75,-10.69,180.0
70.06,-18.94,164.25
4.44,-14.13,98.94
-3.81,-25.5,175.88
50.13,1.31,178.94
76.94,-17.81,160.5
-34.13,6.06,96.44
-62.81,-5.94,121.12
82.0,-15.63,158.0
71.81,3.13,117.69
6.06,-23.12,178.69
-37.81,-26.19,139.69
15.19,0.94,90.0
-22.37,-20.62,152.88
26.19,-2.69,87.31
74.19,-16.69,155.19
-66.25,-1.88,116.87
7.25,8.31,86.62
3.88,-18.31,109.25
9.63,-30.06,158.06
-0.88,-30.56,155.25
-29.62,-27.62,148.31
5.56,3.5,84.5
-57.88,-11.31,129.13
23.12,-29.69,160.44
21.5,-5.94,93.0
-48.13,-18.69,142.19
2.19,-14.44,103.19
-41.19,-13.25,141.13
5.5,-14.63,96.0
13.06,-33.38,172.13
-22.87,-21.62,164.38
-52.63,-19.0,133.88
9.06,-32.19,171.88
-44.25,-8.81,129.94
93.31,-9.56,144.31
3.38,-25.19,143.56
57.56,11.63,171.0
4.0,-19.37,135.25
-30.56,-27.19,147.81
13.19,-32.88,195.88
4.0,-17.87,114.06
-41.88,5.38,102.25
28.5,-9.69,189.56
15.0,-18.0,178.25
6.63,-32.25,155.13
39.5,-21.75,155.56
1.81,-28.0,192.75
10.88,-28.94,196.69
-62.81,-6.5,125.87
-31.19,-21.81,151.5
-62.31,-7.63,124.25
2.63,-27.94,145.0
3.13,-27.69,176.94
6.0,-29.81,175.25
19.62,-13.75,192.13
4.06,-18.31,119.25
-25.44,-29.44,150.38
79.0,4.69,132.81
-16.56,-19.37,167.88
26.75,-8.19,180.94
3.88,-29.81,153.06
9.44,-32.75,192.25
2.56,-12.25,93.37
-65.56,-3.5,118.31
59.31,-14.19,161.06
-11.25,7.0,86.31
2.81,-22.81,154.88
-56.31,-9.19,133.38
36.25,-6.75,95.69
3.31,-28.0,158.75
-10.44,-32.69,155.25
-51.06,-3.81,117.75
-48.31,-17.0,138.44
11.94,-33.0,198.13
6.13,-30.56,177.63
84.12,-19.31,142.81
48.19,-25.25,168.38
-36.0,-26.56,148.44
12.0,-32.13,186.56
56.13,-21.81,160.19
-39.75,4.81,96.94
-49.5,8.19,113.12
82.5,8.5,140.06
66.31,1.88,115.62
-16.69,-29.56,167.0
-58.44,-0.81,126.5
1.56,-21.87,122.19
0.81,-18.0,108.75
7.69,-30.25,190.0
84.25,-14.94,148.25
8.0,-29.25,165.44
82.75,-15.69,156.75
-7.0,12.06,87.44
9.06,-27.19,161.56
-0.44,-10.0,86.62
24.0,-24.37,157.38
72.94,-3.5,114.87
81.44,-16.31,155.5
77.12,3.44,125.0
11.63,-28.69,199.0
-1.63,-19.5,139.44
4.31,-23.56,119.06
67.44,-9.44,155.13
