Shoulder_X,Shoulder_Y,Shoulder_Z
0.37,-23.62,165.0
3.13,-24.81,180.88
-53.5,-29.0,117.56
24.44,3.88,135.44
-1.37,-26.0,182.81
37.31,-20.12,166.06
36.44,1.37,162.94
-1.88,-29.19,182.44
-40.63,-32.19,128.44
-20.94,-31.19,159.19
-12.63,-23.37,140.94
19.19,6.69,135.31
12.63,10.63,134.63
28.25,3.69,137.25
-50.38,-30.37,120.06
7.94,9.81,132.13
-12.31,-15.75,128.0
3.5,-17.19,155.88
2.5,-26.69,178.88
-11.31,-34.44,148.19
2.06,-18.94,164.75
39.56,-21.37,155.5
9.5,-28.69,152.44
3.56,-27.69,184.69
35.56,0.81,153.88
-49.31,-29.0,133.38
4.44,-11.31,143.44
-13.13,-16.19,126.75
4.0,-9.56,128.19
20.75,3.81,134.06
45.19,-17.56,153.69
-36.13,-33.69,141.19
-13.38,-27.87,171.38
14.25,-24.81,153.44
-14.88,-28.81,159.0
34.19,-22.19,156.06
2.44,-14.0,139.81
15.19,-27.19,152.06
3.06,-14.88,145.88
-15.25,-21.56,137.06
38.81,-1.5,150.25
-37.06,-34.94,139.38
-26.5,-32.75,147.13
3.19,-21.25,165.81
-49.31,-26.62,133.44
36.44,6.63,151.81
-21.75,-28.81,147.44
-13.31,-30.81,150.94
14.06,13.25,137.75
3.25,-26.44,180.44
-52.63,-28.19,114.81
3.69,-13.38,141.75
4.0,-13.94,153.13
32.19,1.81,149.06
-42.13,-31.31,144.38
-47.31,-32.69,125.75
5.56,-27.62,184.5
-26.94,-26.12,151.75
21.31,-5.69,182.31
-27.69,-20.56,143.13
-0.81,-25.0,177.44
7.5,-11.5,143.13
-1.37,-25.69,183.38
23.19,7.56,130.31
2.63,-11.75,139.25
19.0,-10.31,176.75
0.81,-27.25,185.06
-20.81,-28.19,152.94
-13.13,-10.81,129.13
23.87,-5.06,177.63
-11.88,-29.06,154.5
-26.5,-31.44,151.44
-21.31,-27.94,156.19
33.0,-19.75,149.75
3.69,-5.94,133.06
-28.19,-31.75,153.44
40.88,-6.06,178.19
41.19,-20.06,148.75
3.06,-13.06,141.94
6.63,-11.5,136.5
41.13,-4.19,174.88
-48.25,-28.94,135.56
11.5,-11.63,178.31
43.13,-6.94,174.44
-23.69,-19.37,130.13
-1.88,-18.12,163.56
4.13,-10.63,123.19
18.81,-25.69,152.38
39.75,-4.5,181.44
4.44,-11.13,142.63
28.06,-11.13,176.25
-11.0,-26.81,156.31
-20.44,-12.0,129.31
-35.06,-20.5,137.5
1.31,-21.44,171.69
-3.94,-23.87,163.88
43.5,-15.56,166.44
0.0,-10.56,137.0
-0.94,-28.19,183.56
5.5,-26.56,185.44
-49.5,-30.44,134.13
11.44,-28.31,154.75
7.0,-22.25,164.88
6.75,-22.87,179.0
41.88,-18.5,162.06
39.69,-9.06,172.0
-22.56,-33.38,143.44
-28.81,-35.06,141.25
43.94,1.69,156.06
33.56,3.63,142.81
1.94,-28.19,183.38
29.81,4.75,141.56
45.44,-1.88,154.38
8.31,-11.31,169.06
-2.5,-0.12,126.12
-48.25,-33.63,125.69
-24.81,-23.37,137.44
-45.25,-32.81,123.37
5.75,-13.5,144.13
-28.12,-21.81,135.13
6.13,-27.5,147.81
-8.13,-0.19,126.5
-3.25,-20.56,169.94
22.69,-5.38,177.63
6.63,-12.56,139.5
23.0,-24.37,152.06
44.44,-6.94,169.81
7.94,-12.38,148.56
18.44,-22.44,163.0
1.63,-21.87,175.44
13.06,-27.81,151.94
5.69,-10.56,131.44
-2.88,-28.62,184.31
15.56,-9.31,178.5
-48.88,-31.06,127.81
41.75,-2.5,159.63
0.37,-0.5,128.44
-35.44,-22.81,140.94
2.5,-11.5,125.94
45.13,-17.44,159.69
2.63,-26.75,182.25
-14.56,3.81,113.44
-16.87,-32.38,151.88
41.56,-18.94,165.94
-0.25,-23.31,175.0
-32.19,-32.75,137.81
2.69,-11.5,137.44
36.19,-3.38,164.31
-46.44,-27.75,139.75
24.81,8.75,136.19
38.94,-4.81,175.81
3.19,-15.38,147.44
3.69,-10.56,137.94
43.13,0.63,170.69
41.88,-19.75,149.38
17.12,-11.75,178.38
1.88,-20.5,159.56
-52.13,-28.94,118.75
4.31,-13.0,157.38
9.31,-25.12,161.13
-28.06,-15.06,131.19
36.44,0.06,149.44
45.25,-0.25,159.06
15.19,-15.75,178.81
31.06,3.88,156.19
47.06,-2.0,167.19
6.5,-10.88,132.81
46.44,-13.56,178.19
40.81,-19.94,148.56
-1.25,-25.31,148.88
4.5,-8.44,132.88
-49.75,-30.25,133.88
5.88,-25.44,171.81
1.81,-26.75,184.5
39.69,3.06,151.19
-33.5,-36.5,135.0
35.19,0.25,156.88
-1.69,-27.94,180.0
26.44,-22.5,164.69
-12.69,-2.31,126.87
-2.69,-25.06,180.38
-23.06,-10.88,129.75
-33.56,-34.88,141.44
2.13,-22.37,164.0
6.56,-12.63,138.13
24.87,-9.38,178.94
3.38,-12.13,140.31
-10.13,-31.44,146.75
-2.0,-19.62,167.94
-0.88,-27.19,177.31
5.13,-22.69,178.0
36.19,0.0,142.69
5.94,-13.56,146.88
-38.38,-34.94,127.0
-13.0,-8.75,129.5
1.94,-10.63,128.13
-37.19,-33.63,141.5
-38.63,-32.19,147.13
4.19,-10.69,149.0
-13.0,-17.06,129.19
42.31,-16.37,149.69
1.31,-17.31,154.75
2.38,-24.75,177.69
6.13,6.38,128.69
35.0,-23.31,156.88
40.56,-6.06,178.44
1.19,-26.37,186.25
2.88,-7.06,124.75
-24.12,-35.06,152.5
0.88,-23.87,177.19
-52.56,-29.31,120.12
47.25,-4.31,175.19
7.56,-13.5,179.06
34.0,-10.44,172.38
7.69,-11.19,144.75
39.0,-18.75,163.88
-21.69,-24.5,143.19
38.38,1.69,142.56
-30.0,-31.75,152.25
-4.44,-25.19,155.31
5.13,-7.44,124.56
27.19,-5.25,182.06
3.5,-15.56,150.75
-6.69,-2.0,129.25
2.56,-22.75,177.56
5.56,-25.25,164.5
15.44,-26.06,160.13
5.5,-23.56,181.94
0.06,-11.0,134.75
-17.5,-26.69,166.69
-17.5,-6.25,126.06
14.88,-14.06,175.44
-20.81,-33.19,144.13
-0.06,-19.44,168.19
-46.31,-32.88,122.06
-2.06,-23.37,164.44
3.44,-12.31,131.94
33.38,-3.13,181.13
-16.0,-29.44,163.88
-34.69,-24.87,141.06
44.38,-19.69,156.69
41.44,2.38,169.19
44.94,-12.81,178.88
24.69,-19.62,165.0
2.63,-31.31,161.0
-25.12,-32.19,146.88
-8.31,-28.81,159.88
18.62,3.69,133.25
-27.37,-35.81,150.25
-23.5,-29.87,158.19
28.5,-20.81,162.31
-17.87,-33.44,150.88
-11.88,-33.81,158.44
-2.81,2.44,130.75
30.31,-23.94,167.44
3.56,-19.5,148.88
42.63,-18.19,161.88
1.06,-15.0,138.5
3.63,-16.44,157.31
-20.44,-33.81,140.25
38.0,-2.0,179.56
-47.88,-32.13,127.44
-21.5,-3.44,117.06
40.56,-17.75,164.44
2.0,-12.5,134.81
22.94,-7.5,169.13
10.5,-24.62,161.13
3.75,-29.0,163.25
10.81,-21.62,162.06
3.38,-24.5,168.75
2.44,-17.0,146.94
-19.31,-28.94,156.25
46.5,-2.13,167.13
1.56,-8.13,123.62
6.13,-14.19,139.56
2.25,-15.25,146.38
37.56,1.56,158.81
-15.56,-13.88,129.13
3.13,-13.0,142.56
-3.31,-30.06,147.94
1.12,-27.44,182.75
37.38,-20.37,150.25
-22.06,-27.75,155.38
30.25,3.94,140.06
20.0,-6.25,182.31
-16.94,-33.44,141.13
-14.25,-2.31,125.56
-0.63,-30.62,177.94
30.06,-8.19,184.13
-22.25,-23.25,136.25
-48.31,-32.31,125.06
-47.0,-27.12,139.19
-51.38,-29.19,116.87
-7.88,-2.5,125.94
30.5,-22.25,149.31
7.44,-18.31,178.94
0.75,-28.0,185.56
8.0,-27.0,181.75
-46.75,-30.75,135.38
1.12,-10.06,133.63
4.38,-13.81,145.38
-2.5,-26.5,188.5
-4.69,-28.37,161.5
-4.38,-25.0,174.81
-26.12,-32.19,140.44
4.81,-17.25,169.63
-28.31,-16.37,135.38
0.44,-9.56,136.94
35.56,0.56,154.75
44.19,-19.37,161.25
3.63,-15.13,148.63
6.69,-27.5,147.81
-40.81,-28.06,149.0
-1.63,-27.44,184.5
-1.12,4.0,127.62
0.75,-22.31,173.25
-10.88,-30.06,165.5
0.19,-16.62,158.5
6.25,-16.56,151.75
29.44,-20.25,148.75
3.31,-27.75,182.56
27.81,-20.81,164.5
39.75,-1.88,178.5
-49.94,-27.44,135.88
-28.0,-22.62,137.88
13.81,-26.62,158.5
37.75,-23.31,157.63
10.31,-25.12,169.38
-1.19,-21.06,168.06
40.56,-0.75,162.88
3.13,-28.75,183.88
4.5,-20.06,168.69
39.56,-0.81,150.5
5.75,-19.94,155.44
-21.12,-32.63,150.75
-53.5,-28.81,120.75
3.56,-12.56,142.25
1.44,-26.87,184.81
1.0,-28.06,185.0
-4.19,0.19,127.94
25.37,4.19,140.75
1.0,-26.81,186.13
0.37,-29.44,186.44
1.31,-14.56,149.69
1.19,-15.75,152.19
3.19,-16.69,153.81
2.5,-8.31,118.56
22.0,-10.44,176.56
6.81,-12.75,156.56
3.63,-23.0,173.0
17.69,-27.31,163.75
29.5,-21.25,168.5
1.5,-24.44,167.19
4.13,-9.25,127.37
2.75,-13.63,150.31
44.31,-3.81,174.69
38.31,-16.31,166.81
7.56,-14.56,147.13
-49.5,-30.12,119.12
3.88,-11.75,128.06
-25.12,-31.31,152.56
26.0,-24.25,153.81
-23.19,-36.81,142.06
42.19,-19.69,149.63
39.81,-18.12,164.25
42.75,-0.81,163.19
1.0,-23.44,169.94
-45.88,-28.12,140.31
-21.56,-27.62,156.5
8.88,-9.94,129.19
-3.19,-27.37,171.31
0.0,-8.19,134.0
38.5,-19.37,167.19
2.81,12.81,134.44
-2.5,-20.94,177.56
0.69,-20.75,155.25
19.94,-20.5,164.19
12.25,-17.06,182.19
42.38,-18.19,166.13
-7.94,-26.87,161.5
27.0,-24.37,150.69
37.69,1.81,162.38
40.56,0.31,155.31
19.31,-22.62,161.19
-7.44,-23.62,155.44
40.13,-2.38,148.75
42.75,-3.0,164.19
-13.38,-7.81,129.0
42.13,-18.06,162.13
4.0,-31.19,146.88
1.12,-18.31,153.81
2.81,-17.62,177.0
-51.88,-28.69,118.75
9.94,-26.56,172.06
13.63,-14.5,176.88
1.69,-26.81,183.44
-5.44,3.94,130.88
2.25,7.75,129.0
2.31,-24.75,176.13
-23.56,-32.13,141.25
15.56,8.44,133.63
3.13,-9.13,131.31
42.19,-20.69,160.38
-40.25,-32.25,138.63
0.06,-19.31,161.0
44.44,-18.81,152.06
30.06,-4.56,178.63
39.13,-18.62,150.81
-25.69,-17.37,129.25
-15.25,-28.31,166.19
2.31,-10.0,136.56
1.81,-11.94,142.88
0.5,-24.37,178.5
0.5,-19.06,178.56
0.25,-24.81,172.75
5.25,-11.06,134.94
21.37,-21.81,147.5
45.25,-0.19,158.69
-1.5,-22.87,171.25
-2.13,-26.62,177.81
5.56,-17.31,149.56
1.75,-7.38,121.94
0.75,-11.38,129.06
40.0,-21.44,151.88
3.31,-27.62,182.13
4.56,-9.94,130.44
2.5,-9.56,127.75
41.0,-20.06,153.31
36.13,-6.0,179.19
16.5,-23.75,163.44
41.5,-4.19,181.19
-7.06,-29.75,160.81
0.69,-15.13,154.38
-40.25,-34.56,134.94
6.69,-20.31,177.5
-6.56,-30.81,150.06
-13.81,-30.87,143.94
35.63,-0.12,145.75
7.75,-11.38,145.56
4.5,-24.69,177.06
41.13,-5.75,177.69
3.63,-9.81,132.56
-19.94,-29.56,169.19
-2.5,-26.75,185.13
-1.06,-27.94,184.94
-6.13,-30.44,166.75
30.69,4.0,155.0
5.38,-26.37,171.31
1.88,-13.56,144.69
4.69,-25.0,178.31
-51.5,-26.5,128.88
3.88,-23.56,167.63
2.19,-5.81,132.38
47.06,0.0,166.56
-29.5,-13.88,131.5
4.25,-24.5,176.44
-9.5,-34.0,148.75
43.69,-2.75,177.38
7.31,-17.37,173.69
5.25,-27.94,176.19
44.81,-17.94,151.81
33.31,2.19,144.81
-22.62,-13.75,129.25
2.81,-4.44,130.06
-8.13,-31.62,159.56
-19.0,-19.5,131.63
-7.44,-24.69,174.69
5.56,-27.62,184.31
3.19,-8.5,123.0
-50.06,-25.81,132.56
-29.94,-30.62,154.69
4.88,-16.56,181.44
-7.13,0.0,127.31
-25.37,-35.38,142.0
42.75,-2.63,163.0
-13.88,-26.25,158.19
41.5,-20.81,155.88
41.38,-18.5,151.19
-23.75,-10.69,126.37
0.19,-28.19,184.94
2.69,-8.75,132.19
-1.37,-29.19,186.44
40.75,-0.88,148.44
40.13,-21.06,153.56
-1.37,-26.25,179.19
-48.56,-29.62,134.06
1.63,-22.25,171.56
-6.75,-31.25,159.88
-44.94,-32.88,132.88
3.75,-9.69,139.63
-48.69,-31.12,127.94
0.81,-20.44,154.25
5.25,-28.44,177.94
2.38,-7.69,121.0
-22.12,-32.94,139.5
1.5,-26.87,185.44
19.31,-27.69,163.5
-4.69,-23.19,170.06
-53.25,-28.69,118.81
47.06,-0.31,168.94
27.81,-21.37,168.5
-11.69,-32.69,156.56
-48.69,-31.56,128.63
-39.88,-33.56,135.69
5.69,-24.0,182.75
4.94,-18.56,166.94
1.06,-7.06,122.06
32.38,2.5,143.56
30.5,2.0,137.38
-8.56,-29.44,149.44
-3.81,-26.31,162.75
-10.13,-24.0,171.63
40.25,-18.5,164.88
10.06,-25.31,169.75
-17.19,-29.44,157.63
2.5,-26.25,181.5
5.25,-10.81,133.94
0.44,-27.31,185.19
-9.38,-31.75,154.19
38.56,0.94,172.81
-0.06,-14.13,158.69
-50.13,-27.94,133.44
24.31,-24.94,150.44
36.13,3.75,147.25
16.62,-13.06,180.56
3.69,-9.63,132.88
5.38,-13.19,144.75
-27.94,-22.94,144.06
7.06,-10.5,130.5
11.75,-25.06,162.94
-2.75,-25.75,183.44
-51.56,-30.06,122.19
33.81,3.94,145.13
-11.38,-25.37,156.19
44.5,0.37,160.19
9.31,-25.69,162.81
-22.31,-10.0,130.0
0.5,-23.81,166.81
26.94,-20.44,166.81
-1.69,-27.0,180.44
3.88,-8.63,143.5
21.37,6.94,135.25
-49.31,-31.75,124.25
-24.37,-15.88,130.75
-16.5,-29.94,161.56
-48.06,-31.5,128.88
2.06,-9.44,134.06
0.63,-9.0,125.25
3.0,-11.5,135.94
8.06,-26.81,146.88
2.31,-22.94,175.63
-24.94,-35.31,142.25
-15.5,-20.44,160.63
46.75,-13.56,167.88
-11.88,-24.44,138.88
-12.31,-32.31,153.31
42.69,-16.69,164.13
-4.5,-22.69,159.56
2.81,-20.69,159.63
-46.25,-29.37,138.69
43.63,-19.12,148.75
-41.56,-33.19,134.75
40.06,-0.25,173.56
-13.0,-30.81,144.19
3.75,-8.0,126.44
4.19,-11.25,138.19
-19.69,-30.87,160.0
3.94,-18.25,142.56
5.19,-10.75,134.63
44.13,-19.94,156.5
-8.94,-0.69,123.12
4.88,-9.56,125.0
-53.94,-27.0,122.75
-34.44,-31.94,146.56
45.44,2.25,173.81
11.81,6.06,130.69
-1.56,-27.75,151.0
-14.56,-29.44,162.44
-9.75,-24.25,141.06
24.06,8.81,138.38
-46.25,-32.19,122.69
44.81,-17.62,151.75
-16.94,-1.37,117.25
11.5,-29.19,156.56
-29.12,-18.5,136.06
31.31,1.44,139.69
-15.13,-35.38,147.19
29.87,-2.75,182.38
1.44,-23.5,175.19
-5.94,5.25,129.31
0.0,-19.12,167.19
-44.81,-32.38,136.81
39.13,-1.88,173.56
6.44,-30.37,146.81
1.12,3.0,128.0
-3.94,-25.87,160.13
4.31,-25.37,165.19
1.63,-19.0,158.0
6.81,-10.63,141.94
-1.06,-18.44,157.63
3.19,-16.81,154.31
-2.94,-30.56,156.06
-0.5,-28.31,181.38
2.38,-6.56,126.44
8.0,-9.75,127.12
37.13,-1.75,144.69
1.94,-18.69,165.63
4.31,-14.25,145.25
4.31,-14.69,142.13
0.44,-23.19,175.94
-2.06,-26.0,174.56
5.69,-21.62,174.13
3.13,-6.75,117.87
4.38,-25.75,179.56
3.5,-25.75,176.13
-2.31,-25.94,187.25
-45.88,-31.0,134.94
38.5,0.63,144.0
3.44,-8.75,137.31
-4.88,-22.25,173.44
-7.06,-26.87,148.56
33.94,-19.87,162.25
4.13,-23.0,162.0
46.5,-1.88,159.88
45.06,-17.31,159.75
45.38,-17.44,159.31
-0.88,-29.56,174.38
-26.81,-33.44,137.94
43.94,-16.37,178.75
-31.44,-34.69,142.5
3.75,-8.56,128.06
-25.0,-31.56,155.69
22.44,6.63,138.0
-2.75,-20.69,165.56
-15.44,-22.94,138.94
-9.06,-29.81,156.06
26.56,-7.81,175.06
18.87,-8.31,169.06
-19.94,-25.44,141.5
3.44,-23.5,171.31
-26.06,-17.56,127.62
2.44,-25.62,172.63
4.31,-26.56,182.63
1.12,-28.06,184.75
43.06,-18.81,150.38
2.44,-9.88,135.56
30.81,4.94,141.0
4.94,-6.88,124.69
18.56,-22.81,161.19
-49.06,-30.31,119.69
0.25,-16.37,157.75
-9.5,-32.0,159.19
-17.62,-32.81,145.06
30.75,1.81,146.63
26.87,5.25,133.06
1.19,-23.56,178.38
34.31,0.0,144.13
-2.13,-19.5,161.5
-31.5,-32.19,152.06
6.94,-21.06,173.44
-13.19,-30.94,165.88
-2.63,-21.81,177.94
33.0,3.31,161.94
-20.62,-32.5,150.94
29.44,-8.13,174.31
-48.31,-29.81,134.25
-21.56,-33.63,148.69
-32.69,-35.06,141.25
28.44,-9.25,171.0
48.81,-14.56,170.25
-13.0,-17.37,129.63
-51.94,-29.06,116.25
15.63,-11.69,177.19
-0.44,-28.69,181.13
-2.0,-31.0,155.75
-1.25,0.94,128.5
3.31,-13.63,144.81
1.44,-31.62,161.06
4.31,-20.81,160.63
3.25,-27.31,186.38
-27.56,-23.5,137.25
-25.62,-26.19,153.63
5.38,-22.0,176.0
47.81,-14.38,170.31
30.69,-7.56,179.44
-9.81,-6.19,125.25
32.94,3.56,139.94
8.38,-19.94,159.69
0.31,-7.69,120.31
17.69,7.88,132.25
3.69,-9.38,132.13
-5.25,-24.81,168.63
-17.0,-5.5,129.94
38.88,-18.87,167.06
41.63,-15.88,170.19
-48.25,-27.62,135.38
-1.69,-30.37,162.31
-41.13,-27.81,148.5
4.06,-23.0,161.63
-27.37,-34.13,144.44
-6.06,-31.31,152.44
28.94,6.81,137.88
38.31,-21.87,154.38
-16.87,-29.44,161.5
43.0,-4.06,180.88
5.56,-23.0,166.88
3.56,-8.13,129.94
6.25,-22.0,161.81
38.44,1.63,171.0
-39.81,-34.94,130.75
-19.56,-27.81,150.06
4.75,-11.88,128.81
1.31,-20.69,155.44
6.25,-8.63,134.94
1.81,-26.81,181.06
-8.19,-31.12,149.75
23.31,-23.06,148.56
-48.0,-29.06,137.13
41.94,-6.31,176.63
-47.38,-32.5,131.13
-15.31,-25.62,161.31
41.19,-5.0,179.0
1.25,-27.06,174.06
2.75,-21.12,160.75
45.13,-0.94,167.81
-15.56,-22.37,144.38
3.63,-17.31,166.63
2.69,-15.75,150.38
0.44,-15.81,156.5
-23.25,-34.25,146.81
12.63,-12.63,180.38
-1.37,-25.69,183.13
6.19,4.94,129.63
3.81,-8.31,128.94
17.31,-25.75,160.38
-20.56,-28.69,151.94
4.25,-26.56,185.19
-0.31,-8.25,125.0
44.44,-19.12,151.69
0.56,-29.25,185.31
-44.81,-28.5,140.5
-0.06,-21.0,170.88
5.25,-25.94,174.25
2.06,3.56,128.44
5.5,-9.44,126.62
-16.19,-22.12,143.19
-39.25,-35.0,131.06
48.5,-14.88,171.0
23.12,-26.31,163.94
1.44,-25.62,170.56
0.75,-17.56,157.0
8.38,-16.81,174.06
-20.94,-12.81,131.31
5.88,-13.81,138.94
1.81,-13.94,167.81
43.69,-18.25,149.75
-28.62,-27.69,151.38
-6.06,-16.75,165.38
-1.44,-25.06,176.31
-42.94,-34.06,124.31
0.5,-8.31,122.5
44.13,-0.56,155.69
-0.19,-21.06,160.0
45.5,-0.25,159.38
41.25,3.19,153.81
6.38,-26.94,181.38
-14.63,-8.63,126.94
-8.31,-33.75,149.13
2.63,-8.69,119.44
24.06,-9.44,181.06
41.19,-19.31,152.69
2.31,-15.81,152.19
33.5,-6.0,173.0
43.25,-17.75,164.56
3.63,-13.06,140.5
25.19,-24.87,147.63
6.88,-21.75,163.13
3.63,-13.69,138.56
4.0,-16.81,145.88
3.63,-8.56,129.06
10.06,3.94,130.13
42.5,-13.88,149.06
25.12,8.63,138.81
0.88,-25.75,181.56
3.13,-8.06,124.94
-8.19,-25.94,144.75
-0.25,-22.75,173.94
6.31,-14.44,151.69
-14.94,-21.81,147.94
-11.56,-27.69,160.31
29.87,5.94,139.0
15.19,-27.69,155.81
18.37,-15.0,180.5
-13.31,-32.0,142.38
-1.31,-26.87,175.56
38.81,-16.37,170.19
3.63,-10.88,133.31
3.63,-14.25,135.44
-1.37,-26.44,182.38
35.5,0.31,170.94
-22.37,-2.0,112.81
-29.69,-17.37,134.69
48.38,-19.19,150.75
37.13,-5.19,176.0
38.44,3.5,146.81
-6.94,-24.56,164.81
10.38,-24.0,161.69
-18.06,-36.13,145.5
-28.31,-36.0,135.38
-8.19,-25.12,161.75
1.0,-24.44,182.69
-45.5,-32.63,123.25
1.19,-23.87,179.56
-3.81,-22.19,160.69
2.19,-10.19,125.87
40.75,-1.56,168.38
-11.5,-29.62,165.75
38.94,-0.63,145.13
43.44,-16.37,168.88
-46.56,-29.31,138.5
45.06,-17.87,156.19
0.56,-23.81,178.31
-9.5,-13.25,126.0
-52.56,-29.81,126.56
2.13,-11.56,134.75
1.94,-8.56,122.75
-33.19,-14.69,129.38
44.63,-0.37,156.88
30.25,5.69,139.44
11.19,-22.25,162.75
-4.38,-28.19,169.06
-44.31,-27.69,144.19
3.31,-5.06,129.69
28.31,4.38,139.56
-16.25,-12.69,127.56
42.13,-4.06,176.63
6.38,-9.06,123.69
42.06,2.75,153.94
0.81,-6.63,135.81
-0.63,-27.5,180.19
0.81,-28.06,185.5
0.88,-25.31,185.38
41.19,3.25,151.56
-28.0,-20.19,133.81
5.0,-11.13,143.44
34.19,-5.44,178.88
-26.75,-35.75,150.75
37.75,1.06,150.81
33.69,2.0,145.44
-19.31,-9.88,130.75
-34.19,-36.38,132.25
47.69,-14.5,169.38
5.31,-11.19,136.69
1.06,-26.12,171.88
-10.38,-25.0,159.06
43.25,-17.56,164.5
35.81,6.88,151.0
31.81,4.88,140.75
34.88,5.31,148.13
0.25,-9.13,120.5
5.94,-11.25,126.25
-28.37,-18.06,135.19
-43.38,-33.0,133.5
-27.5,-15.88,132.88
19.37,-22.25,163.06
36.94,0.0,150.44
39.63,-0.12,154.94
33.06,-23.19,160.44
-53.88,-29.06,125.19
-32.31,-36.63,135.63
-2.81,3.19,127.19
34.81,3.75,147.0
0.44,-6.13,123.44
-33.69,-14.13,124.81
43.38,-0.63,160.88
-1.37,-28.87,185.88
3.81,-23.94,167.38
0.94,-25.12,168.25
39.25,-21.37,155.44
33.31,-0.69,144.88
45.0,-18.44,159.5
-47.5,-31.81,135.63
2.0,-10.69,131.75
41.63,-2.31,153.06
10.0,-29.87,161.5
1.75,-27.87,182.0
-23.94,-32.0,147.25
0.0,-19.0,166.69
38.63,-21.94,160.5
2.63,8.69,132.19
7.69,-7.38,122.87
41.38,0.12,177.69
-3.25,-28.62,182.81
-5.56,-22.25,166.75
-43.63,-32.0,125.94
43.94,-19.75,160.31
-0.5,-26.94,177.0
2.0,-15.25,150.75
1.19,-13.88,143.19
44.13,-2.38,172.19
-18.25,-5.0,129.75
11.44,-17.12,181.56
-49.75,-27.56,136.0
-27.87,-16.56,133.13
5.69,-24.19,169.31
5.5,-23.56,180.81
2.75,-11.38,136.81
-12.0,-15.44,127.75
10.13,-17.75,175.63
3.56,-17.31,144.44
0.94,-27.44,185.75
4.63,-14.19,141.38
24.94,-8.13,180.19
1.63,-13.75,143.44
0.75,-18.37,163.56
-37.88,-35.06,127.37
43.06,-2.94,172.94
-2.25,-30.06,185.44
43.75,-15.69,177.94
-49.81,-30.56,125.56
-11.0,-24.62,143.5
-10.81,-27.19,170.88
26.0,-24.06,151.56
37.44,-22.44,157.31
44.81,0.94,163.75
-46.88,-27.37,139.19
4.31,-7.0,129.13
-38.88,-31.44,142.63
6.25,-15.94,154.56
39.19,0.12,166.75
3.94,-27.81,184.19
23.0,-26.12,157.13
1.63,-18.87,164.31
11.44,10.19,133.06
1.63,-9.06,125.56
-29.25,-19.19,131.0
-11.19,-14.0,126.94
1.0,-28.37,185.44
1.81,-9.13,143.75
4.75,-12.63,143.0
-1.31,-22.69,165.69
4.25,-26.62,182.94
25.75,4.19,137.44
7.63,-20.31,174.0
2.88,-9.38,127.5
39.69,-18.5,163.81
1.81,-28.25,183.88
-40.56,-33.38,140.25
44.69,-12.5,179.25
44.94,0.81,167.06
19.81,8.31,135.88
-26.44,-25.44,156.44
5.5,-23.5,180.63
42.44,-1.12,150.19
-26.5,-32.94,148.5
-41.38,-35.13,127.19
-26.25,-32.0,151.5
-21.69,-30.75,154.69
2.56,-27.06,182.0
-25.87,-35.63,151.38
2.56,-22.44,177.06
16.69,-24.06,153.38
-15.13,-30.44,156.75
1.88,-14.25,147.19
-0.25,-24.37,176.06
-10.13,-1.31,128.25
29.0,8.63,136.38
3.75,5.88,128.38
6.06,-13.88,148.44
2.25,-19.81,157.56
47.13,-3.0,179.19
5.25,-26.62,182.19
-24.56,-21.69,147.44
0.94,-8.38,121.87
-8.81,-30.75,163.75
43.69,-5.69,173.81
6.44,-24.37,160.88
7.81,5.88,127.87
-28.56,-19.12,136.5
-4.56,-24.69,169.5
23.94,-7.25,169.13
1.31,-27.94,183.88
-42.38,-34.25,133.25
42.69,-2.13,157.25
-11.94,-5.56,128.88
47.44,-18.06,158.56
-53.44,-28.5,123.87
-10.38,-25.75,157.25
27.75,-26.5,163.94
-2.38,6.31,128.63
6.31,-12.94,141.06
-39.25,-30.06,150.38
6.19,-18.25,155.75
-1.37,-23.37,172.63
18.62,4.31,132.88
1.81,-14.0,149.69
8.19,-20.56,158.88
-47.44,-28.0,136.75
-2.31,-20.37,170.63
8.81,-9.63,128.75
-48.69,-31.06,132.13
-26.37,-35.75,136.38
-21.75,-8.38,126.12
17.69,-24.31,163.81
-26.75,-23.25,148.88
-2.5,-27.12,182.0
2.69,-19.5,172.63
2.81,-14.38,152.06
1.5,-26.19,180.5
-0.56,-27.44,179.75
3.81,-12.0,141.31
0.94,-21.69,166.75
1.44,-8.5,119.0
7.63,-22.12,164.25
-1.63,-19.94,171.25
41.06,-14.5,153.13
27.06,-19.0,165.31
7.0,-18.0,164.13
22.44,-21.75,161.5
-19.19,-14.88,130.63
2.94,-9.75,127.06
44.81,-12.75,179.13
4.5,-21.5,158.0
27.37,5.38,136.13
44.63,-14.25,179.0
38.81,-7.81,178.13
-35.81,-35.69,128.75
-5.75,-31.37,155.25
-2.75,-25.69,160.31
-46.0,-33.81,124.81
4.38,-11.25,143.19
-23.75,-27.62,155.63
-3.31,9.5,116.81
-1.5,-27.81,183.31
1.0,-14.88,143.75
-24.56,-32.13,140.94
3.0,-28.81,154.56
38.88,-0.88,177.75
4.19,-26.06,184.56
-48.81,-32.56,123.12
-16.19,-11.06,126.75
-19.31,-2.44,117.12
4.31,-8.25,124.5
-14.25,-34.5,156.94
7.31,8.38,131.13
45.75,-0.19,161.13
7.38,-21.44,163.06
0.19,-7.69,120.62
44.0,-4.81,169.69
-24.75,-27.5,155.13
-21.37,-12.63,125.31
20.06,5.38,131.13
-53.19,-27.19,123.56
